stores_id;product_id;range
10002;301466;D
10002;301467;D
10002;301468;D
10002;301469;D
10002;301470;D
10002;301471;D
10002;301472;D
10002;301473;D
10002;301474;D
10002;301475;D
10002;301476;D
10002;301477;D
10002;301478;D
10002;301479;D
10002;301480;D
10002;301481;D
10002;301482;D
10002;301483;D
10002;301484;D
10002;301485;D
10002;301486;D
10002;301487;D
10002;301488;D
10002;301489;D
10002;301490;D
10002;301491;D
10002;301492;D
10002;301493;D
10002;301494;D
10002;301495;D
10002;301496;D
10002;301497;D
10002;301498;D
10002;301499;D
10002;301500;D
10002;301501;D
10002;301502;D
10002;301503;D
10002;301504;D
10002;301505;D
10002;301506;D
10002;301507;D
10002;301508;D
10002;301509;D
10002;301510;D
10002;301511;D
10002;301512;D
10002;301513;D
10002;301514;D
10002;301515;D
10002;301516;D
10002;301517;D
10002;301518;D
10002;301519;D
10002;301520;D
10002;301521;D
10002;301522;D
10002;301523;D
10002;301524;D
10002;301525;D
10002;301526;D
10002;301527;D
10002;301528;D
10002;301529;D
10002;301530;D
10002;301531;D
10002;301532;D
10002;301533;D
10002;301534;D
10002;301535;D
10002;301536;D
10002;301537;D
10002;301538;D
10002;301539;D
10002;301540;D
10002;301541;D
10002;301542;D
10002;301543;D
10002;301544;D
10002;301545;D
10002;301546;D
10002;301547;D
10002;301548;D
10002;301549;D
10002;301550;D
10002;301551;D
10002;301552;D
10002;301553;D
10002;301554;D
10002;301555;D
10002;301556;D
10002;301557;D
10002;301558;D
10002;301559;D
10002;301560;D
10002;301561;D
10002;301562;D
10002;301563;D
10002;301564;D
10002;301565;D
10002;301566;D
10002;301567;D
10002;301568;D
10002;301569;D
10002;301570;D
10002;301571;D
10002;301572;D
10002;301573;D
10002;301574;D
10002;301575;D
10002;301576;D
10002;301577;D
10002;301578;D
10002;301579;D
10002;301580;D
10002;301581;D
10002;301582;D
10002;301583;D
10002;301584;D
10002;301585;D
10002;301586;D
10002;301587;D
10002;301588;D
10002;301589;D
10002;301590;D
10002;301591;D
10003;300001;R
10003;300002;R
10003;300003;R
10003;300004;R
10003;300005;R
10003;300006;R
10003;300007;R
10003;300008;R
10003;300009;R
10003;300010;R
10003;300011;R
10003;300012;R
10003;300013;R
10003;300014;R
10003;300015;R
10003;300016;R
10003;300017;R
10003;300018;R
10003;300019;R
10003;300020;R
10003;300021;R
10003;300022;R
10003;300023;R
10003;300024;R
10003;300025;R
10003;300026;R
10003;300027;R
10003;300028;R
10003;300029;R
10003;300030;R
10003;300031;R
10003;300032;R
10003;300033;R
10003;300034;R
10003;300035;R
10003;300036;R
10003;300037;R
10003;300038;R
10003;300039;R
10003;300040;R
10003;300041;R
10003;300042;R
10003;300043;R
10003;300044;R
10003;300045;R
10003;300046;R
10003;300047;R
10003;300048;R
10003;300049;R
10003;300050;R
10003;300051;R
10003;300052;R
10003;300053;R
10003;300054;R
10003;300055;R
10003;300056;R
10003;300057;R
10003;300058;R
10003;300059;R
10003;300060;R
10003;300061;R
10003;300062;R
10003;300063;R
10003;300064;R
10003;300065;R
10003;300066;R
10003;300067;R
10003;300068;R
10003;300069;R
10003;300070;R
10003;300071;R
10003;300072;R
10003;300073;R
10003;300074;R
10003;300075;R
10003;300076;R
10003;300077;R
10003;300078;R
10003;300079;R
10003;300080;R
10003;300081;R
10003;300082;R
10003;300083;R
10003;300084;R
10003;300085;R
10003;300086;R
10003;300087;R
10003;300088;R
10003;300089;R
10003;300090;R
10003;300091;R
10003;300092;R
10003;300093;R
10003;300094;R
10003;300095;R
10003;300096;R
10003;300097;R
10003;300098;R
10003;300099;R
10003;300100;R
10003;300101;R
10003;300102;R
10003;300103;R
10003;300104;R
10003;300105;R
10003;300106;R
10003;300107;R
10003;300108;R
10003;300109;R
10003;300110;R
10003;300111;R
10003;300112;R
10003;300113;R
10003;300114;R
10003;300115;R
10003;300116;R
10003;300117;R
10003;300118;R
10003;300119;R
10003;300120;R
10003;300121;R
10003;300122;R
10003;300123;R
10003;300124;R
10003;300125;R
10003;300126;R
10003;300127;R
10003;300128;R
10003;300129;R
10003;300130;R
10003;300131;R
10003;300132;R
10003;300133;R
10003;300134;R
10003;300135;R
10003;300136;R
10003;300137;R
10003;300138;R
10003;300139;R
10003;300140;R
10003;300141;R
10003;300142;R
10003;300143;R
10003;300144;R
10003;300145;R
10003;300146;R
10003;300147;R
10003;300148;R
10003;300149;R
10003;300150;R
10003;300151;R
10003;300152;R
10003;300153;R
10003;300154;R
10003;300155;R
10003;300156;R
10003;300157;R
10003;300158;R
10003;300159;R
10003;300160;R
10003;300161;R
10003;300162;R
10003;300163;R
10003;300164;R
10003;300165;R
10003;300166;R
10003;300167;R
10003;300168;R
10003;300169;R
10003;300170;R
10003;300171;R
10003;300172;R
10003;300173;R
10003;300174;R
10003;300175;R
10003;300176;R
10003;300177;R
10003;300178;R
10003;300179;R
10003;300180;R
10003;300181;R
10003;300182;R
10003;300183;R
10003;300184;R
10003;300185;R
10003;300186;R
10003;300187;R
10003;300188;R
10003;300189;R
10003;300190;R
10003;300191;R
10003;300192;R
10003;300193;R
10003;300194;R
10003;300195;R
10003;300196;R
10003;300197;R
10003;300198;R
10003;300199;R
10003;300200;R
10003;300201;R
10003;300202;R
10003;300203;R
10003;300204;R
10003;300205;R
10003;300206;R
10003;300207;R
10003;300208;R
10003;300209;R
10003;300210;R
10003;300211;R
10003;300212;R
10003;300213;R
10003;300214;R
10003;300215;R
10003;300216;R
10003;300217;R
10003;300218;R
10003;300219;R
10003;300220;R
10003;300221;R
10003;300222;R
10003;300223;R
10003;300224;R
10003;300225;R
10003;300226;R
10003;300227;R
10003;300228;R
10003;300229;R
10003;300230;R
10003;300231;R
10003;300232;R
10003;300233;R
10003;300234;R
10003;300235;R
10003;300236;R
10003;300237;R
10003;300238;R
10003;300239;R
10003;300240;R
10003;300241;R
10003;300242;R
10003;300243;R
10003;300244;R
10003;300245;R
10003;300246;R
10003;300247;R
10003;300248;R
10003;300249;R
10003;300250;R
10003;300251;R
10003;300252;R
10003;300253;R
10003;300254;R
10003;300255;R
10003;300256;R
10003;300257;R
10003;300258;R
10003;300259;R
10003;300260;R
10003;300261;R
10003;300262;R
10003;300263;R
10003;300264;R
10003;300265;R
10003;300266;R
10003;300267;R
10003;300268;R
10003;300269;R
10003;300270;R
10003;300271;R
10003;300272;R
10003;300273;R
10003;300274;R
10003;300275;R
10003;300276;R
10003;300277;R
10003;300278;R
10003;300279;R
10003;300280;R
10003;300281;R
10003;300282;R
10003;300283;R
10003;300284;R
10003;300285;R
10003;300286;R
10003;300287;R
10003;300288;R
10003;300289;R
10003;300290;R
10003;300291;R
10003;300292;R
10003;300293;R
10003;300294;R
10003;300295;R
10003;300296;R
10003;300297;R
10003;300298;R
10003;300299;R
10003;300300;R
10003;300301;R
10003;300302;R
10003;300303;R
10003;300304;R
10003;300305;R
10003;300306;R
10003;300307;R
10003;300308;R
10003;300309;R
10003;300310;R
10003;300311;R
10003;300312;R
10003;300313;R
10003;300314;R
10003;300315;R
10003;300316;R
10003;300317;R
10003;300318;R
10003;300319;R
10003;300320;R
10003;300321;R
10003;300322;R
10003;300323;R
10003;300324;R
10003;300325;R
10003;300326;R
10003;300327;R
10003;300328;R
10003;300329;R
10003;300330;R
10003;300331;R
10003;300332;R
10003;300333;R
10003;300334;R
10003;300335;R
10003;300336;R
10003;300337;R
10003;300338;R
10003;300339;R
10003;300340;R
10003;300341;R
10003;300342;R
10003;300343;R
10003;300344;R
10003;300345;R
10003;300346;D
10003;300347;D
10003;300348;D
10003;300349;D
10003;300350;D
10003;300351;D
10003;300352;D
10003;300353;D
10003;300354;D
10003;300355;D
10003;300356;D
10003;300357;D
10003;300358;D
10003;300359;D
10003;300360;D
10003;300361;D
10003;300362;D
10003;300363;D
10003;300364;D
10003;300365;D
10003;300366;D
10003;300367;D
10003;300368;D
10003;300369;D
10003;300370;D
10003;300371;D
10003;300372;D
10003;300373;D
10003;300374;D
10003;300375;D
10003;300376;D
10003;300377;D
10003;300378;D
10003;300379;D
10003;300380;D
10003;300381;D
10003;300382;D
10003;300383;D
10003;300384;D
10003;300385;D
10003;300386;D
10003;300387;D
10003;300388;D
10003;300389;D
10003;300390;D
10003;300391;D
10003;300392;D
10003;300393;D
10003;300394;D
10003;300395;D
10003;300396;D
10003;300397;D
10003;300398;D
10003;300399;D
10003;300400;D
10003;300401;D
10003;300402;D
10003;300403;D
10003;300404;D
10003;300405;D
10003;300406;D
10003;300407;D
10003;300408;D
10003;300409;D
10003;300410;D
10003;300411;D
10003;300412;D
10003;300413;D
10003;300414;D
10003;300415;D
10003;300416;D
10003;300417;D
10003;300418;D
10003;300419;D
10003;300420;D
10003;300421;D
10003;300422;D
10003;300423;D
10003;300424;D
10003;300425;D
10003;300426;D
10003;300427;D
10003;300428;D
10003;300429;D
10003;300430;D
10003;300431;D
10003;300432;D
10003;300433;D
10003;300434;D
10003;300435;D
10003;300436;D
10003;300437;D
10003;300438;D
10003;300439;D
10003;300440;D
10003;300441;D
10003;300442;D
10003;300443;D
10003;300444;D
10003;300445;D
10003;300446;D
10003;300447;D
10003;300448;D
10003;300449;D
10003;300450;D
10003;300451;R
10003;300452;R
10003;300453;R
10003;300454;R
10003;300455;R
10003;300456;R
10003;300457;R
10003;300458;R
10003;300459;R
10003;300460;R
10003;300461;R
10003;300462;R
10003;300463;R
10003;300464;R
10003;300465;R
10003;300466;R
10003;300467;R
10003;300468;R
10003;300469;R
10003;300470;R
10003;300471;R
10003;300472;R
10003;300473;R
10003;300474;R
10003;300475;R
10003;300476;R
10003;300477;R
10003;300478;R
10003;300479;R
10003;300480;R
10003;300481;R
10003;300482;R
10003;300483;R
10003;300484;R
10003;300485;R
10003;300486;R
10003;300487;R
10003;300488;R
10003;300489;R
10003;300490;R
10003;300491;R
10003;300492;R
10003;300493;R
10003;300494;R
10003;300495;R
10003;300496;R
10003;300497;R
10003;300498;R
10003;300499;R
10003;300500;R
10003;300501;R
10003;300502;R
10003;300503;R
10003;300504;R
10003;300505;R
10003;300506;R
10003;300507;R
10003;300508;R
10003;300509;R
10003;300510;R
10003;300511;R
10003;300512;R
10003;300513;R
10003;300514;R
10003;300515;R
10003;300516;R
10003;300517;R
10003;300518;R
10003;300519;R
10003;300520;R
10003;300521;R
10003;300522;R
10003;300523;R
10003;300524;R
10003;300525;R
10003;300526;R
10003;300527;R
10003;300528;R
10003;300529;R
10003;300530;R
10003;300531;R
10003;300532;R
10003;300533;R
10003;300534;R
10003;300535;R
10003;300536;R
10003;300537;R
10003;300538;R
10003;300539;R
10003;300540;R
10003;300541;R
10003;300542;R
10003;300543;R
10003;300544;R
10003;300545;R
10003;300546;R
10003;300547;R
10003;300548;R
10003;300549;R
10003;300550;R
10003;300551;R
10003;300552;R
10003;300553;R
10003;300554;R
10003;300555;R
10003;300556;R
10003;300557;R
10003;300558;R
10003;300559;R
10003;300560;R
10003;300561;R
10003;300562;R
10003;300563;R
10003;300564;R
10003;300565;R
10003;300566;R
10003;300567;R
10003;300568;R
10003;300569;R
10003;300570;R
10003;300571;R
10003;300572;R
10003;300573;R
10003;300574;R
10003;300575;R
10003;300576;R
10003;300577;R
10003;300578;R
10003;300579;R
10003;300580;R
10003;300581;R
10003;300582;R
10003;300583;R
10003;300584;R
10003;300585;R
10003;300586;R
10003;300587;R
10003;300588;R
10003;300589;R
10003;300590;R
10003;300591;R
10003;300592;R
10003;300593;R
10003;300594;R
10003;300595;R
10003;300596;R
10003;300597;R
10003;300598;R
10003;300599;R
10003;300600;R
10003;300601;R
10003;300602;R
10003;300603;R
10003;300604;R
10003;300605;R
10003;300606;R
10003;300607;R
10003;300608;R
10003;300609;R
10003;300610;R
10003;300611;R
10003;300612;R
10003;300613;R
10003;300614;R
10003;300615;R
10003;300616;R
10003;300617;R
10003;300618;R
10003;300619;R
10003;300620;R
10003;300621;R
10003;300622;R
10003;300623;R
10003;300624;R
10003;300625;R
10003;300626;R
10003;300627;R
10003;300628;R
10003;300629;R
10003;300630;R
10003;300631;R
10003;300632;R
10003;300633;R
10003;300634;R
10003;300635;R
10003;300636;R
10003;300637;R
10003;300638;R
10003;300639;R
10003;300640;R
10003;300641;R
10003;300642;R
10003;300643;R
10003;300644;R
10003;300645;R
10003;300646;R
10003;300647;R
10003;300648;R
10003;300649;R
10003;300650;R
10003;300651;R
10003;300652;R
10003;300653;R
10003;300654;R
10003;300655;R
10003;300656;R
10003;300657;R
10003;300658;R
10003;300659;R
10003;300660;R
10003;300661;R
10003;300662;R
10003;300663;R
10003;300664;R
10003;300665;R
10003;300666;R
10003;300667;R
10003;300668;R
10003;300669;R
10003;300670;R
10003;300671;R
10003;300672;R
10003;300673;R
10003;300674;R
10003;300675;R
10003;300676;R
10003;300677;R
10003;300678;R
10003;300679;R
10003;300680;R
10003;300681;R
10003;300682;R
10003;300683;R
10003;300684;R
10003;300685;R
10003;300686;R
10003;300687;R
10003;300688;R
10003;300689;R
10003;300690;R
10003;300691;R
10003;300692;R
10003;300693;R
10003;300694;R
10003;300695;R
10003;300696;R
10003;300697;R
10003;300698;R
10003;300699;R
10003;300700;R
10003;300701;R
10003;300702;R
10003;300703;R
10003;300704;R
10003;300705;R
10003;300706;R
10003;300707;R
10003;300708;R
10003;300709;R
10003;300710;R
10003;300711;R
10003;300712;R
10003;300713;R
10003;300714;R
10003;300715;R
10003;300716;R
10003;300717;R
10003;300718;R
10003;300719;R
10003;300720;R
10003;300721;R
10003;300722;R
10003;300723;R
10003;300724;R
10003;300725;R
10003;300726;R
10003;300727;R
10003;300728;R
10003;300729;R
10003;300730;R
10003;300731;R
10003;300732;R
10003;300733;R
10003;300734;R
10003;300735;R
10003;300736;R
10003;300737;R
10003;300738;R
10003;300739;R
10003;300740;R
10003;300741;R
10003;300742;R
10003;300743;R
10003;300744;R
10003;300745;R
10003;300746;R
10003;300747;R
10003;300748;R
10003;300749;R
10003;300750;R
10003;300751;R
10003;300752;R
10003;300753;R
10003;300754;R
10003;300755;R
10003;300756;R
10003;300757;R
10003;300758;R
10003;300759;R
10003;300760;R
10003;300761;R
10003;300762;R
10003;300763;R
10003;300764;R
10003;300765;R
10003;300766;R
10003;300767;R
10003;300768;R
10003;300769;R
10003;300770;R
10003;300771;R
10003;300772;R
10003;300773;R
10003;300774;R
10003;300775;R
10003;300776;R
10003;300777;R
10003;300778;R
10003;300779;R
10003;300780;R
10003;300781;R
10003;300782;R
10003;300783;R
10003;300784;R
10003;300785;R
10003;300786;R
10003;300787;R
10003;300788;R
10003;300789;R
10003;300790;R
10003;300791;R
10003;300792;R
10003;300793;R
10003;300794;R
10003;300795;R
10003;300796;R
10003;300797;R
10003;300798;R
10003;300799;R
10003;300800;R
10003;300801;R
10003;300802;R
10003;300803;R
10003;300804;R
10003;300805;R
10003;300806;R
10003;300807;R
10003;300808;R
10003;300809;R
10003;300810;R
10003;300811;R
10003;300812;R
10003;300813;R
10003;300814;R
10003;300815;R
10003;300816;R
10003;300817;R
10003;300818;R
10003;300819;R
10003;300820;R
10003;300821;R
10003;300822;R
10003;300823;R
10003;300824;R
10003;300825;R
10003;300826;R
10003;300827;R
10003;300828;R
10003;300829;R
10003;300830;R
10003;300831;R
10003;300832;R
10003;300833;R
10003;300834;R
10003;300835;R
10003;300836;R
10003;300837;R
10003;300838;R
10003;300839;R
10003;300840;R
10003;300841;R
10003;300842;R
10003;300843;R
10003;300844;R
10003;300845;R
10003;300846;R
10003;300847;R
10003;300848;R
10003;300849;R
10003;300850;R
10003;300851;R
10003;300852;R
10003;300853;R
10003;300854;R
10003;300855;R
10003;300856;R
10003;300857;R
10003;300858;R
10003;300859;R
10003;300860;R
10003;300861;R
10003;300862;R
10003;300863;R
10003;300864;R
10003;300865;R
10003;300866;R
10003;300867;R
10003;300868;R
10003;300869;R
10003;300870;R
10003;300871;R
10003;300872;R
10003;300873;R
10003;300874;R
10003;300875;R
10003;300876;R
10003;300877;R
10003;300878;R
10003;300879;R
10003;300880;R
10003;300881;R
10003;300882;R
10003;300883;R
10003;300884;R
10003;300885;R
10003;300886;R
10003;300887;R
10003;300888;R
10003;300889;R
10003;300890;R
10003;300891;R
10003;300892;R
10003;300893;R
10003;300894;R
10003;300895;R
10003;300896;R
10003;300897;R
10003;300898;R
10003;300899;R
10003;300900;R
10003;300901;R
10003;300902;R
10003;300903;R
10003;300904;R
10003;300905;R
10003;300906;R
10003;300907;R
10003;300908;R
10003;300909;R
10003;300910;R
10003;300911;R
10003;300912;R
10003;300913;R
10003;300914;R
10003;300915;R
10003;300916;R
10003;300917;R
10003;300918;R
10003;300919;R
10003;300920;R
10003;300921;R
10003;300922;R
10003;300923;R
10003;300924;R
10003;300925;R
10003;300926;R
10003;300927;R
10003;300928;R
10003;300929;R
10003;300930;R
10003;300931;R
10003;300932;R
10003;300933;R
10003;300934;R
10003;300935;R
10003;300936;R
10003;300937;R
10003;300938;R
10003;300939;R
10003;300940;R
10003;300941;R
10003;300942;R
10003;300943;R
10003;300944;R
10003;300945;R
10003;300946;R
10003;300947;R
10003;300948;R
10003;300949;R
10003;300950;R
10003;300951;R
10003;300952;R
10003;300953;R
10003;300954;R
10003;300955;R
10003;300956;R
10003;300957;R
10003;300958;R
10003;300959;R
10003;300960;R
10003;300961;R
10003;300962;R
10003;300963;R
10003;300964;R
10003;300965;R
10003;300966;R
10003;300967;R
10003;300968;R
10003;300969;R
10003;300970;R
10003;300971;R
10003;300972;R
10003;300973;R
10003;300974;R
10003;300975;R
10003;300976;R
10003;300977;R
10003;300978;R
10003;300979;R
10003;300980;R
10003;300981;R
10003;300982;R
10003;300983;R
10003;300984;R
10003;300985;R
10003;300986;R
10003;300987;R
10003;300988;R
10003;300989;R
10003;300990;R
10003;300991;R
10003;300992;R
10003;300993;R
10003;300994;R
10003;300995;R
10003;300996;R
10003;300997;R
10003;300998;R
10003;300999;R
10003;301000;R
10003;301001;R
10003;301002;R
10003;301003;R
10003;301004;R
10003;301005;R
10003;301006;R
10003;301007;R
10003;301008;R
10003;301009;R
10003;301010;R
10003;301011;R
10003;301012;R
10003;301013;R
10003;301014;R
10003;301015;R
10003;301016;R
10003;301017;R
10003;301018;R
10003;301019;R
10003;301020;R
10003;301021;R
10003;301022;R
10003;301023;R
10003;301024;R
10003;301025;R
10003;301026;R
10003;301027;R
10003;301028;R
10003;301029;R
10003;301030;R
10003;301031;R
10003;301032;R
10003;301033;R
10003;301034;R
10003;301035;R
10003;301036;R
10003;301037;R
10003;301038;R
10003;301039;R
10003;301040;R
10003;301041;R
10003;301042;R
10003;301043;R
10003;301044;R
10003;301045;R
10003;301046;R
10003;301047;R
10003;301048;R
10003;301049;R
10003;301050;R
10003;301051;R
10003;301052;R
10003;301053;R
10003;301054;R
10003;301055;R
10003;301056;R
10003;301057;R
10003;301058;R
10003;301059;R
10003;301060;R
10003;301061;R
10003;301062;R
10003;301063;R
10003;301064;R
10003;301065;R
10003;301066;R
10003;301067;R
10003;301068;R
10003;301069;R
10003;301070;R
10003;301071;R
10003;301072;R
10003;301073;R
10003;301074;R
10003;301075;R
10003;301076;R
10003;301077;R
10003;301078;R
10003;301079;R
10003;301080;R
10003;301081;R
10003;301082;R
10003;301083;R
10003;301084;R
10003;301085;R
10003;301086;R
10003;301087;R
10003;301088;R
10003;301089;R
10003;301090;R
10003;301091;R
10003;301092;R
10003;301093;R
10003;301094;R
10003;301095;R
10003;301096;R
10003;301097;R
10003;301098;R
10003;301099;R
10003;301100;R
10003;301101;R
10003;301102;R
10003;301103;R
10003;301104;R
10003;301105;R
10003;301106;R
10003;301107;R
10003;301108;R
10003;301109;R
10003;301110;R
10003;301111;R
10003;301112;R
10003;301113;R
10003;301114;R
10003;301115;R
10003;301116;R
10003;301117;R
10003;301118;R
10003;301119;R
10003;301120;R
10003;301121;R
10003;301122;R
10003;301123;R
10003;301124;R
10003;301125;R
10003;301126;R
10003;301127;R
10003;301128;R
10003;301129;R
10003;301130;R
10003;301131;R
10003;301132;R
10003;301133;R
10003;301134;R
10003;301135;R
10003;301136;R
10003;301137;R
10003;301138;R
10003;301139;R
10003;301140;R
10003;301141;R
10003;301142;R
10003;301143;R
10003;301144;R
10003;301145;R
10003;301146;R
10003;301147;R
10003;301148;R
10003;301149;R
10003;301150;R
10003;301151;R
10003;301152;R
10003;301153;R
10003;301154;R
10003;301155;R
10003;301156;R
10003;301157;R
10003;301158;R
10003;301159;R
10003;301160;R
10003;301161;R
10003;301162;R
10003;301163;R
10003;301164;R
10003;301165;R
10003;301166;R
10003;301167;R
10003;301168;R
10003;301169;R
10003;301170;R
10003;301171;R
10003;301172;R
10003;301173;R
10003;301174;R
10003;301175;R
10003;301176;R
10003;301177;R
10003;301178;R
10003;301179;R
10003;301180;R
10003;301181;R
10003;301182;R
10003;301183;R
10003;301184;R
10003;301185;R
10003;301186;R
10003;301187;R
10003;301188;R
10003;301189;R
10003;301190;R
10003;301191;R
10003;301192;R
10003;301193;R
10003;301194;R
10003;301195;R
10003;301196;R
10003;301197;R
10003;301198;R
10003;301199;R
10003;301200;R
10003;301201;R
10003;301202;R
10003;301203;R
10003;301204;R
10003;301205;R
10003;301206;R
10003;301207;R
10003;301208;R
10003;301209;R
10003;301210;R
10003;301211;R
10003;301212;R
10003;301213;R
10003;301214;R
10003;301215;R
10003;301216;R
10003;301217;R
10003;301218;R
10003;301219;R
10003;301220;R
10003;301221;R
10003;301222;R
10003;301223;R
10003;301224;R
10003;301225;R
10003;301226;R
10003;301227;R
10003;301228;R
10003;301229;R
10003;301230;R
10003;301231;R
10003;301232;R
10003;301233;R
10003;301234;R
10003;301235;R
10003;301236;R
10003;301237;R
10003;301238;R
10003;301239;R
10003;301240;R
10003;301241;R
10003;301242;R
10003;301243;R
10003;301244;R
10003;301245;R
10003;301246;R
10003;301247;R
10003;301248;R
10003;301249;R
10003;301250;R
10003;301251;D
10003;301252;D
10003;301253;D
10003;301254;D
10003;301255;D
10003;301256;D
10003;301257;D
10003;301258;D
10003;301259;D
10003;301260;D
10003;301261;D
10003;301262;D
10003;301263;D
10003;301264;D
10003;301265;D
10003;301266;D
10003;301267;D
10003;301268;D
10003;301269;D
10003;301270;D
10003;301271;D
10003;301272;D
10003;301273;D
10003;301274;D
10003;301275;D
10003;301276;D
10003;301277;D
10003;301278;D
10003;301279;D
10003;301280;D
10003;301281;D
10003;301282;D
10003;301283;D
10003;301284;D
10003;301285;D
10003;301286;D
10003;301287;D
10003;301288;D
10003;301289;D
10003;301290;D
10003;301291;D
10003;301292;D
10003;301293;D
10003;301294;D
10003;301295;D
10003;301296;D
10003;301297;D
10003;301298;D
10003;301299;D
10003;301300;D
10003;301301;D
10003;301302;D
10003;301303;D
10003;301304;D
10003;301305;D
10003;301306;D
10003;301307;D
10003;301308;D
10003;301309;D
10003;301310;D
10003;301311;D
10003;301312;D
10003;301313;D
10003;301314;D
10003;301315;D
10003;301316;D
10003;301317;D
10003;301318;D
10003;301319;D
10003;301320;D
10003;301321;D
10003;301322;D
10003;301323;D
10003;301324;D
10003;301325;D
10003;301326;D
10003;301327;D
10003;301328;D
10003;301329;D
10003;301330;D
10003;301331;D
10003;301332;D
10003;301333;D
10003;301334;D
10003;301335;D
10003;301336;D
10003;301337;D
10003;301338;D
10003;301339;D
10003;301340;D
10003;301341;D
10003;301342;D
10003;301343;D
10003;301344;D
10003;301345;D
10003;301346;D
10003;301347;D
10003;301348;D
10003;301349;D
10003;301350;D
10003;301351;D
10003;301352;D
10003;301353;D
10003;301354;D
10003;301355;D
10003;301356;D
10003;301357;D
10003;301358;D
10003;301359;D
10003;301360;D
10003;301361;D
10003;301362;D
10003;301363;D
10003;301364;D
10003;301365;D
10003;301366;D
10003;301367;D
10003;301368;D
10003;301369;D
10003;301370;D
10003;301371;D
10003;301372;D
10003;301373;D
10003;301374;D
10003;301375;D
10003;301376;D
10003;301377;D
10003;301378;D
10003;301379;D
10003;301380;D
10003;301381;D
10003;301382;D
10003;301383;D
10003;301384;D
10003;301385;D
10003;301386;D
10003;301387;D
10003;301388;D
10003;301389;D
10003;301390;D
10003;301391;D
10003;301392;D
10003;301393;D
10003;301394;D
10003;301395;D
10003;301396;D
10003;301397;D
10003;301398;D
10003;301399;D
10003;301400;D
10003;301401;D
10003;301402;D
10003;301403;D
10003;301404;D
10003;301405;D
10003;301406;D
10003;301407;D
10003;301408;D
10003;301409;D
10003;301410;D
10003;301411;D
10003;301412;D
10003;301413;D
10003;301414;D
10003;301415;D
10003;301416;D
10003;301417;D
10003;301418;D
10003;301419;D
10003;301420;D
10003;301421;D
10003;301422;D
10003;301423;D
10003;301424;D
10003;301425;D
10003;301426;D
10003;301427;D
10003;301428;D
10003;301429;D
10003;301430;D
10003;301431;D
10003;301432;D
10003;301433;D
10003;301434;D
10003;301435;D
10003;301436;D
10003;301437;D
10003;301438;D
10003;301439;D
10003;301440;D
10003;301441;D
10003;301442;D
10003;301443;D
10003;301444;D
10003;301445;D
10003;301446;D
10003;301447;D
10003;301448;D
10003;301449;D
10003;301450;D
10003;301451;D
10003;301452;D
10003;301453;D
10003;301454;D
10003;301455;D
10003;301456;D
10003;301457;D
10003;301458;D
10003;301459;D
10003;301460;D
10003;301461;D
10003;301462;D
10003;301463;D
10003;301464;D
10003;301465;D
10003;301466;D
10003;301467;D
10003;301468;D
10003;301469;D
10003;301470;D
10003;301471;D
10003;301472;D
10003;301473;D
10003;301474;D
10003;301475;D
10003;301476;D
10003;301477;D
10003;301478;D
10003;301479;D
10003;301480;D
10003;301481;D
10003;301482;D
10003;301483;D
10003;301484;D
10003;301485;D
10003;301486;D
10003;301487;D
10003;301488;D
10003;301489;D
10003;301490;D
10003;301491;D
10003;301492;D
10003;301493;D
10003;301494;D
10003;301495;D
10003;301496;D
10003;301497;D
10003;301498;D
10003;301499;D
10003;301500;D
10003;301501;D
10003;301502;D
10003;301503;D
10003;301504;D
10003;301505;D
10003;301506;D
10003;301507;D
10003;301508;D
10003;301509;D
10003;301510;D
10003;301511;D
10003;301512;D
10003;301513;D
10003;301514;D
10003;301515;D
10003;301516;D
10003;301517;D
10003;301518;D
10003;301519;D
10003;301520;D
10003;301521;D
10003;301522;D
10003;301523;D
10003;301524;D
10003;301525;D
10003;301526;D
10003;301527;D
10003;301528;D
10003;301529;D
10003;301530;D
10003;301531;D
10003;301532;D
10003;301533;D
10003;301534;D
10003;301535;D
10003;301536;D
10003;301537;D
10003;301538;D
10003;301539;D
10003;301540;D
10003;301541;D
10003;301542;D
10003;301543;D
10003;301544;D
10003;301545;D
10003;301546;D
10003;301547;D
10003;301548;D
10003;301549;D
10003;301550;D
10003;301551;D
10003;301552;D
10003;301553;D
10003;301554;D
10003;301555;D
10003;301556;D
10003;301557;D
10003;301558;D
10003;301559;D
10003;301560;D
10003;301561;D
10003;301562;D
10003;301563;D
10003;301564;D
10003;301565;D
10003;301566;D
10003;301567;D
10003;301568;D
10003;301569;D
10003;301570;D
10003;301571;D
10003;301572;D
10003;301573;D
10003;301574;D
10003;301575;D
10003;301576;D
10003;301577;D
10003;301578;D
10003;301579;D
10003;301580;D
10003;301581;D
10003;301582;D
10003;301583;D
10003;301584;D
10003;301585;D
10003;301586;D
10003;301587;D
10003;301588;D
10003;301589;D
10003;301590;D
10003;301591;D
10004;300001;R
10004;300002;R
10004;300003;R
10004;300004;R
10004;300005;R
10004;300006;R
10004;300007;R
10004;300008;R
10004;300009;R
10004;300010;R
10004;300011;R
10004;300012;R
10004;300013;R
10004;300014;R
10004;300015;R
10004;300016;R
10004;300017;R
10004;300018;R
10004;300019;R
10004;300020;R
10004;300021;R
10004;300022;R
10004;300023;R
10004;300024;R
10004;300025;R
10004;300026;R
10004;300027;R
10004;300028;R
10004;300029;R
10004;300030;R
10004;300031;R
